transcript_id	gene_id	gene_symbol	locaus	TSS	TES	length	Nb_samples_over_10%	Nb_samples_over_25%	Nb_samples_over_50%	Nb_samples_over_75%	cytoplasmic.LPA.000.b1	cytoplasmic.LPA.010.b1	cytoplasmic.LPA.015.b1	cytoplasmic.LPA.020.b1	cytoplasmic.LPA.025.b1	cytoplasmic.LPA.030.b1	cytoplasmic.LPA.035.b1	cytoplasmic.LPA.040.b1	cytoplasmic.LPA.050.b1	cytoplasmic.LPA.060.b1	cytoplasmic.LPA.090.b1	cytoplasmic.LPA.120.b1	cytoplasmic.LPA.000.b2	cytoplasmic.LPA.010.b2	cytoplasmic.LPA.015.b2	cytoplasmic.LPA.020.b2	cytoplasmic.LPA.025.b2	cytoplasmic.LPA.030.b2	cytoplasmic.LPA.040.b2	cytoplasmic.LPA.050.b2	cytoplasmic.LPA.060.b2	cytoplasmic.LPA.075.b2	cytoplasmic.LPA.090.b2	cytoplasmic.LPA.120.b2	cytoplasmic.LPA.000.b3	cytoplasmic.LPA.010.b3	cytoplasmic.LPA.015.b3	cytoplasmic.LPA.020.b3	cytoplasmic.LPA.025.b3	cytoplasmic.LPA.030.b3	cytoplasmic.LPA.040.b3	cytoplasmic.LPA.050.b3	cytoplasmic.LPA.060.b3	cytoplasmic.LPA.075.b3	cytoplasmic.LPA.090.b3	cytoplasmic.LPA.120.b3
ENSMUSG00000046179.17	ENSMUST00000119223.1	E2f8	chr7:48866428-48881596	48881596	48866428	3499	36	35	17	0	0.69088	0.687037	1.36268	1.0351	0.777032	0.993659	0.92277	0.754199	1.05753	1.37445	2.22989	2.40737	0.738127	1.00709	0.743047	0.771875	0.807425	0.614123	1.07815	1.181	1.4769	1.74779	1.45124	2.02241	0.336801	1.17736	0.770191	0.211073	1.18133	0.608257	0.784512	1.25228	0.907698	1.08289	1.10398	0.873032
ENSMUSG00000046179.17	ENSMUST00000151139.1	E2f8	chr7:48872106-48875251	48875251	48872106	598	2	0	0	0	1.48483e-48	0.207246	2.03099e-55	7.44884e-30	1.88112e-77	6.8317e-43	0.182461	3.55789e-29	4.60158e-24	4.61692e-11	6.86199e-06	1.69636e-65	2.46191e-79	9.79346e-60	1.06126e-77	2.61252e-68	5.42124e-84	1.38094e-87	4.42092e-75	4.37992e-23	6.26281e-16	1.40098e-42	8.94813e-37	1.09385e-37	0.0105067	3.22853e-110	6.99424e-89	3.32157e-103	1.87443e-205	0.00348071	9.73054e-11	5.85051e-76	0.105335	5.20096e-30	2.47856e-95	2.38821e-28
ENSMUSG00000046179.17	ENSMUST00000136142.1	E2f8	chr7:48878832-48881004	48881004	48878832	1913	1	0	0	0	0.0253223	0.0792984	6.29945e-234	1.37284e-163	0.0374118	4.67484e-268	0.0170469	0.122313	6.87796e-149	5.32064e-181	1.27763e-204	0.0274433	1.0127e-196	3.68675e-287	0.0218742	0.0206083	0.0385803	8.09365e-139	0.107325	0.315203	2.14234e-168	0.0294988	0.0255591	2.58811e-278	0.0374678	4.12652e-173	0.0339567	6.65474e-240	0.036911	1.37566e-132	0.120275	0.0328371	0.0360276	0.0570019	0.0343795	0.0878482
Total_FPKM							36	36	36	36	1.4551633000000002	1.7251284000000002	2.0330899999999996	1.556833	1.8158038	2.4710389999999998	1.7985129	1.4992740000000002	2.62723	2.2507190000461694	4.58085686199	4.7124633	1.6013600000000001	1.693508	1.7472372	1.6344063	1.2763103	1.546031	2.2179749999999996	2.359152	2.730470000000001	4.0811588	3.3264291000000004	4.125769999999999	1.1461095000000001	1.826093	1.5231367	1.476243	1.7561809999999998	1.37930971	1.4348790000973055	1.9000111000000002	1.7370345999999999	2.2263419	2.1778395	2.4144702
Main Isoform FPKM											0.738961	0.751547	1.36268	1.0351	1.00136	1.47738	0.92277	0.754199	1.5697	1.37445	2.35096	2.40737	0.863233	1.00709	0.982316	0.841923	0.807425	0.931908	1.07815	1.181	1.4769	2.30387	1.84963	2.10336	0.761334	1.17736	0.770191	1.26517	1.18133	0.767572	0.784512	1.25228	0.907698	1.08645	1.10398	1.45359
2nd Main Isoform FPKM											0.69088	0.687037	0.67041	0.521733	0.777032	0.993659	0.676235	0.622762	1.05753	0.876269	2.22989	2.27765	0.738127	0.686418	0.743047	0.771875	0.430305	0.614123	1.0325	0.862949	1.25357	1.74779	1.45124	2.02241	0.336801	0.648733	0.718989	0.211073	0.53794	0.608257	0.530092	0.614894	0.687974	1.08289	1.03948	0.873032
Main Isoform/Total											0.5078199814412581	0.43564699300063686	0.6702507021332061	0.6648754233755322	0.5514692721757714	0.5978780585818354	0.5130738845409449	0.5030428060514621	0.5974733845152499	0.6106715231762853	0.513214027599785	0.5108517237683315	0.5390624219413498	0.5946768482936012	0.562211015195876	0.5151246663696781	0.632624370421519	0.6027744592443489	0.4860965520350771	0.5006036067197027	0.5408958897186198	0.5645136866519381	0.5560407104423178	0.5098102899579958	0.664276842657704	0.6447426281136831	0.5056611136741699	0.8570201518313719	0.6726698443953101	0.5564899561245024	0.5467443595918532	0.6590908863637691	0.5225560849507547	0.48799782279622006	0.5069152249281914	0.6020326943774249
2nd Main Isoform / Main											0.934934319943813	0.9141637183037122	0.49197904130096576	0.5040411554439185	0.7759766717264519	0.6725818679012847	0.7328315831680701	0.8257263666485902	0.6737147225584507	0.6375415620793772	0.9485018885901929	0.9461154704096172	0.8550727323909072	0.6815855583910077	0.7564235948513514	0.9167999923983547	0.5329349475183454	0.6589953085497711	0.9576589528358763	0.7306934801016087	0.8487846164262983	0.758632214491269	0.7846109762493039	0.9615139586185911	0.44238271244946376	0.5510064890942448	0.9335203865015301	0.1668337061422576	0.45536810205446404	0.7924429239211436	0.6756964839288628	0.49101958028555914	0.7579327044898193	0.9967232730452391	0.9415750285331256	0.6006040217667981

ENSMUSG00000003206.6	ENSMUST00000003274.6	Ebi3	chr17:55952622-55957021	55952622	55957021	1170	36	36	36	36	139.916	113.473	133.056	129.275	114.537	103.073	103.805	99.7163	116.496	139.341	130.247	140.015	122.277	110.524	98.7431	117.527	100.947	116.337	122.206	98.6442	126.457	139.549	145.638	187.064	115.026	162.46	142.531	140.175	134.262	135.074	110.238	134.521	148.551	153.514	158.84	146.445
Total_FPKM							36	36	36	36	139.916	113.473	133.056	129.275	114.537	103.073	103.805	99.7163	116.496	139.341	130.247	140.015	122.277	110.524	98.7431	117.527	100.947	116.337	122.206	98.6442	126.457	139.549	145.638	187.064	115.026	162.46	142.531	140.175	134.262	135.074	110.238	134.521	148.551	153.514	158.84	146.445
Main Isoform FPKM											139.916	113.473	133.056	129.275	114.537	103.073	103.805	99.7163	116.496	139.341	130.247	140.015	122.277	110.524	98.7431	117.527	100.947	116.337	122.206	98.6442	126.457	139.549	145.638	187.064	115.026	162.46	142.531	140.175	134.262	135.074	110.238	134.521	148.551	153.514	158.84	146.445
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000021367.8	ENSMUST00000021796.8	Edn1	chr13:42301475-42307990	42301475	42307990	2139	30	30	30	30	2.41942	2.43516	3.36441	3.09822	2.27581	2.67793	3.05024	5.69476	8.71403	8.6311	27.8475	30.4888	1.81511	0.919201	1.19287	0.761607	1.19872	1.59347	3.09744	3.91888	6.43832	15.0331	10.8481	20.5652	0.870531	1.18643	0.872871	0.63106	1.54499	0.769878	1.12652	1.57953	2.98434	6.5639	5.31983	12.1726
Total_FPKM							30	30	30	30	2.41942	2.43516	3.36441	3.09822	2.27581	2.67793	3.05024	5.69476	8.71403	8.6311	27.8475	30.4888	1.81511	0.919201	1.19287	0.761607	1.19872	1.59347	3.09744	3.91888	6.43832	15.0331	10.8481	20.5652	0.870531	1.18643	0.872871	0.63106	1.54499	0.769878	1.12652	1.57953	2.98434	6.5639	5.31983	12.1726
Main Isoform FPKM											2.41942	2.43516	3.36441	3.09822	2.27581	2.67793	3.05024	5.69476	8.71403	8.6311	27.8475	30.4888	1.81511	0.919201	1.19287	0.761607	1.19872	1.59347	3.09744	3.91888	6.43832	15.0331	10.8481	20.5652	0.870531	1.18643	0.872871	0.63106	1.54499	0.769878	1.12652	1.57953	2.98434	6.5639	5.31983	12.1726
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000022122.14	ENSMUST00000022718.9	Ednrb	chr14:103814624-103844173	103844173	103814624	3878	36	36	11	0	1.42649	1.28504	1.22768	1.60121	2.13596	2.3297	1.70392	1.67397	2.74108	2.65221	3.00713	4.05408	5.42685	3.63458	3.9628	3.31436	3.55279	3.64041	2.27607	5.49473	5.35232	7.1111	4.99797	7.43158	3.93347	4.81992	2.87388	2.87891	1.55789	2.10144	1.89536	4.57853	2.24106	4.78253	3.97123	6.19877
ENSMUSG00000022122.14	ENSMUST00000172237.1	Ednrb	chr14:103814625-103843696	103843696	103814625	3989	36	36	25	0	1.59248	1.33603	2.60283	1.94713	1.08155	2.91307	0.970925	1.63048	4.09222	2.08123	7.08989	3.77555	6.85536	4.93421	2.71565	4.43635	5.50931	6.95834	3.36372	6.65597	5.82212	7.79062	14.0017	13.6948	1.38927	2.43875	3.02079	2.43639	3.99404	2.43783	2.57617	2.7597	6.20545	5.31413	7.63245	5.26273
Total_FPKM							36	36	36	36	3.01897	2.62107	3.8305100000000003	3.54834	3.21751	5.24277	2.6748450000000004	3.30445	6.8333	4.73344	10.09702	7.82963	12.28221	8.56879	6.67845	7.75071	9.062100000000001	10.598749999999999	5.63979	12.1507	11.17444	14.901720000000001	18.99967	21.12638	5.32274	7.25867	5.89467	5.3153	5.5519300000000005	4.53927	4.47153	7.338229999999999	8.44651	10.09666	11.60368	11.461500000000001
Main Isoform FPKM											1.59248	1.33603	2.60283	1.94713	2.13596	2.91307	1.70392	1.67397	4.09222	2.65221	7.08989	4.05408	6.85536	4.93421	3.9628	4.43635	5.50931	6.95834	3.36372	6.65597	5.82212	7.79062	14.0017	13.6948	3.93347	4.81992	3.02079	2.87891	3.99404	2.43783	2.57617	4.57853	6.20545	5.31413	7.63245	6.19877
2nd Main Isoform FPKM											1.42649	1.28504	1.22768	1.60121	1.08155	2.3297	0.970925	1.63048	2.74108	2.08123	3.00713	3.77555	5.42685	3.63458	2.71565	3.31436	3.55279	3.64041	2.27607	5.49473	5.35232	7.1111	4.99797	7.43158	1.38927	2.43875	2.87388	2.43639	1.55789	2.10144	1.89536	2.7597	2.24106	4.78253	3.97123	5.26273
Main Isoform/Total											0.5274911642050103	0.5097269435764783	0.6794995966594526	0.548743919692025	0.6638549685937262	0.5556356658789151	0.6370163504801213	0.5065805202075988	0.5988643847043156	0.5603134295565171	0.7021764837546126	0.5177869196884144	0.5581536221901433	0.5758350945699452	0.5933712163750571	0.5723798206873951	0.6079506957548471	0.6565245901639345	0.5964264626874405	0.5477849012814077	0.5210211876389331	0.5228000526113763	0.7369443785076267	0.6482322101562122	0.7389934507415354	0.6640224724364104	0.5124612573731863	0.5416270012981393	0.7193966782722404	0.5370533147400353	0.5761271868912878	0.6239283860004389	0.7346762153836318	0.5263255373559177	0.6577611585290184	0.5408340967587139
2nd Main Isoform / Main											0.8957663518537126	0.9618346893408082	0.4716712194034955	0.8223436545068896	0.506353115226877	0.7997404799747345	0.5698184187051035	0.9740198450390389	0.6698271353935028	0.7847153882988149	0.4241433929158281	0.9312963730365459	0.7916214465761098	0.7366082919048844	0.6852856566064399	0.7470916406505348	0.6448702287582292	0.5231721933679585	0.6766526345831401	0.8255340694143753	0.9193077435710703	0.9127771602260155	0.35695451266631906	0.5426570669159096	0.35319196536391534	0.5059731281847002	0.9513670265063113	0.8462890468962211	0.3900536799831749	0.8620125275347339	0.735727844047559	0.6027480435860418	0.3611438332433587	0.8999648107968756	0.5203086820090534	0.8489958491765303

ENSMUSG00000038418.7	ENSMUST00000064795.5	Egr1	chr18:34859822-34864984	34859822	34864984	4484	34	0	0	0	0.180406	0.303721	0.413771	2.1517	10.6781	25.8833	40.556	41.4228	72.4277	74.1801	27.1314	15.1511	0.297161	0.633986	0.480285	0.875645	5.06616	27.0113	44.6379	46.7151	57.962	52.7623	13.6116	11.9445	0.244571	0.640258	1.44945	4.17435	6.82664	11.2228	21.1965	33.299	33.4973	25.0141	11.8344	6.23314
ENSMUSG00000038418.7	ENSMUST00000165033.1	Egr1	chr18:34861206-34864956	34861206	34864956	3036	36	36	36	36	1.07075	0.965001	1.64515	6.92978	48.9632	131.639	184.907	233.153	355.086	366.243	146.905	86.4108	2.4417	4.92949	3.59689	5.63931	33.9673	165.667	299.314	382.086	425.327	379.058	127.204	113.651	1.74015	5.35	8.85059	23.7552	55.9242	79.4286	152.892	258.805	267.793	178.411	81.3745	46.3229
Total_FPKM							36	36	36	36	1.2511560000000002	1.268722	2.058921	9.081479999999999	59.6413	157.5223	225.46300000000002	274.5758	427.51370000000003	440.4231	174.03640000000001	101.5619	2.738861	5.5634760000000005	4.077175	6.5149550000000005	39.033460000000005	192.6783	343.9519	428.8011	483.289	431.8203	140.8156	125.5955	1.9847210000000002	5.990258	10.300040000000001	27.92955	62.75084	90.6514	174.0885	292.104	301.2903	203.4251	93.2089	52.556039999999996
Main Isoform FPKM											1.07075	0.965001	1.64515	6.92978	48.9632	131.639	184.907	233.153	355.086	366.243	146.905	86.4108	2.4417	4.92949	3.59689	5.63931	33.9673	165.667	299.314	382.086	425.327	379.058	127.204	113.651	1.74015	5.35	8.85059	23.7552	55.9242	79.4286	152.892	258.805	267.793	178.411	81.3745	46.3229
2nd Main Isoform FPKM											0.180406	0.303721	0.413771	2.1517	10.6781	25.8833	40.556	41.4228	72.4277	74.1801	27.1314	15.1511	0.297161	0.633986	0.480285	0.875645	5.06616	27.0113	44.6379	46.7151	57.962	52.7623	13.6116	11.9445	0.244571	0.640258	1.44945	4.17435	6.82664	11.2228	21.1965	33.299	33.4973	25.0141	11.8344	6.23314
Main Isoform/Total											0.8558085482545741	0.7606087070295936	0.7990350285416488	0.7630672533551801	0.8209613137205258	0.8356848522399686	0.8201212615817229	0.8491389263001327	0.8305839087729819	0.8315708236012144	0.844105026304842	0.8508190571464299	0.891501978377143	0.8860449833880832	0.8822015243397695	0.8655946203772704	0.8702098148614035	0.8598114058510999	0.870220516298936	0.8910564828308509	0.8800676199954892	0.8778142204060346	0.9033374143205725	0.9048970703568201	0.8767731081597867	0.8931167906290514	0.8592772455252601	0.850540019441774	0.8912103806100444	0.8761982716207363	0.8782429626310755	0.8860029304631228	0.8888205162927582	0.8770353314315688	0.8730335837028438	0.8814001207092468
2nd Main Isoform / Main											0.16848564090590706	0.3147364614129934	0.25150958879129565	0.3105004776486411	0.21808419384353964	0.19662334110711868	0.21933188035066273	0.1776635942921601	0.20397227713849603	0.20254339332082796	0.18468670229059594	0.17533803644914756	0.12170250235491666	0.1286108704957308	0.1335278532287615	0.1552752021080593	0.1491481513102307	0.16304574839889657	0.1491340197919242	0.12226331244798291	0.1362763238637566	0.13919321053770137	0.10700606899154115	0.10509806336943801	0.14054592994856765	0.1196743925233645	0.1637687431007424	0.17572363103657304	0.12206951552279693	0.14129419377906696	0.13863707715249982	0.1286644384768455	0.12508654072361863	0.14020492010021804	0.14543130833369178	0.13455850130281136

ENSMUSG00000037868.15	ENSMUST00000145754.7	Egr2	chr10:67535474-67540246	67535474	67540246	773	0	0	0	0	0.0350249	9.30956e-17	0.0275249	1.60001e-25	4.91797e-26	4.10287e-53	5.92334e-13	0.00053587	2.22198e-21	1.39543e-48	2.15417e-28	1.31538e-25	2.68761e-23	1.88478e-27	0.00612794	4.12098e-29	1.03353e-17	1.04049e-27	3.43716e-21	3.27592e-20	8.89177e-17	5.7982e-18	3.16198e-24	3.99743e-11	1.36055e-37	3.2497e-37	1.3665e-105	7.04488e-29	3.14215e-09	2.8621e-05	1.81252e-140	5.48378e-20	3.91509e-23	5.13119e-18	8.22633e-05	0.106751
ENSMUSG00000037868.15	ENSMUST00000145936.1	Egr2	chr10:67535582-67540381	67535582	67540381	902	0	0	0	0	6.81924e-12	4.57709e-16	2.38871e-08	0.0129179	9.90536e-10	1.06688e-32	1.22463e-09	0.0841029	8.01951e-16	1.35409e-34	4.54127e-18	9.45699e-18	5.92948e-22	2.70766e-21	2.61295e-57	1.55332e-43	9.76871e-12	1.48155e-19	1.13556e-10	3.36836e-20	3.44379e-15	1.31353e-15	9.20095e-22	5.52606e-10	3.70032e-34	1.46856e-33	5.32822e-111	7.17949e-31	1.75625e-10	6.00838e-06	6.11668e-101	1.10836e-18	1.75102e-18	2.40378e-14	0.100939	6.5113e-18
ENSMUSG00000037868.15	ENSMUST00000048289.13	Egr2	chr10:67537868-67542188	67537868	67542188	2965	27	26	25	17	0.100437	0.181254	0.166345	0.222292	0.989854	6.18726	7.50201	9.79832	31.7128	23.7018	32.1	11.1193	0.702143	0.524312	0.859626	1.51139e-05	1.28443	6.15044	13.6255	22.7346	39.0175	38.9289	20.7838	7.5419	0.19461	0.768209	0.904899	0.192033	0.806599	1.28707	4.49488	9.83303	12.2001	14.9348	8.34088	3.52138
ENSMUSG00000037868.15	ENSMUST00000130933.1	Egr2	chr10:67537869-67538380	67537869	67538380	427	11	4	0	0	5.90201e-66	7.04326e-07	0	2.53444e-08	5.88348e-30	0.000931491	8.59069e-09	2.85006e-05	0.940027	0.000572809	1.87573	0.334906	0.125708	1.28092e-09	0.835528	6.4732e-16	0.82292	0.638889	0.206736	3.42688	4.24138	2.28303	0.0935567	1.0187	0.470093	3.44101e-17	0.770836	0.303718	3.0734e-07	1.54957e-10	0.888474	3.68365	3.08612	2.4743	2.16138	0.0923981
ENSMUSG00000037868.15	ENSMUST00000105438.8	Egr2	chr10:67537869-67542188	67537869	67542188	2864	19	2	1	0	1.47646e-05	4.91948e-06	1.13597e-06	0.183362	0.155739	0.778873	0.681359	1.22905	4.52682	4.02597	5.69553	2.07114	4.58855e-06	0.354049	0.00011907	0.431552	0.0570602	0.836048	1.17067	3.41694	8.7737	8.27674	3.04395	1.49175	0.346284	0.12558	3.43828e-05	0.149287	0.892438	0.242792	0.000252214	1.40395	2.30338	2.97301	1.0339	0.487477
ENSMUSG00000037868.15	ENSMUST00000146986.1	Egr2	chr10:67537929-67539941	67537929	67539941	356	0	0	0	0	0	0	7.38319e-31	1.90954e-44	3.54896e-79	3.70762e-114	5.97677e-32	1.34993e-60	0.288399	0.144101	0.391883	4.53691e-68	1.10083e-15	4.6499e-34	2.70706e-159	4.24617e-132	1.37491e-21	5.29383e-54	1.98482e-52	1.33478e-66	0.33465	1.07863	5.10608e-29	9.64837e-25	7.43521e-59	4.77274e-64	1.18789e-170	5.03742e-62	5.0038e-31	6.35351e-56	1.01815e-92	5.27409e-55	0.492642	0.32675	0.201708	4.60969e-28
ENSMUSG00000037868.15	ENSMUST00000127820.1	Egr2	chr10:67538682-67542188	67538682	67542188	2665	0	0	0	0	2.31442e-08	1.18673e-07	1.55848e-07	0.0914422	7.36427e-06	0.105422	1.57911e-06	0.16474	4.13629e-06	1.80452e-07	5.20576e-06	8.93062e-06	2.29488e-09	1.98191e-06	5.49945e-16	1.00625e-13	0.0305837	7.87035e-07	0.107839	0.0524554	0.0454006	2.77253e-06	6.16641e-07	1.1357e-06	4.2148e-06	1.5314e-06	3.1556e-15	1.3601e-06	5.48245e-06	5.20906e-08	0.048658	7.13199e-07	7.52132e-07	3.26772e-06	5.31918e-09	3.1021e-07
Total_FPKM							27	27	27	27	0.13547668775101923	0.18125974247900056	0.19387121570510002	0.5100141253444	1.145600365260536	7.072486491	8.183370588925913	11.276777270599998	37.46805013629	27.872443989451998	40.063148205759994	13.52535493062	0.8278555908448809	0.87836298319092	1.7014010100000005	0.4315671139001013	2.1949939000097687	7.625377787034999	15.110745000113555	29.6308754	52.4126306	50.56730277253	23.921307316641	10.052351136292579	1.0109912148	0.8937905314000001	1.675769382800003	0.6450393601	1.699042793107775	1.529896681625557	5.432264214	14.920630713199001	18.082242752132	20.708863267720023	11.83888926861918	4.20800641021
Main Isoform FPKM											0.100437	0.181254	0.166345	0.222292	0.989854	6.18726	7.50201	9.79832	31.7128	23.7018	32.1	11.1193	0.702143	0.524312	0.859626	0.431552	1.28443	6.15044	13.6255	22.7346	39.0175	38.9289	20.7838	7.5419	0.470093	0.768209	0.904899	0.303718	0.892438	1.28707	4.49488	9.83303	12.2001	14.9348	8.34088	3.52138
2nd Main Isoform FPKM											0.0350249	4.91948e-06	0.0275249	0.183362	0.155739	0.778873	0.681359	1.22905	4.52682	4.02597	5.69553	2.07114	0.125708	0.354049	0.835528	1.51139e-05	0.82292	0.836048	1.17067	3.42688	8.7737	8.27674	3.04395	1.49175	0.346284	0.12558	0.770836	0.192033	0.806599	0.242792	0.888474	3.68365	3.08612	2.97301	2.16138	0.487477
Main Isoform/Total											0.741360020438235	0.9999683190601397	0.8580180373605821	0.4358545949092913	0.8640482580283434	0.8748351810743671	0.9167383926315205	0.8688936355553882	0.8463957928059965	0.8503667639970742	0.8012350860481028	0.8221078158050447	0.8481467151576726	0.596919508259874	0.5052459678509299	0.9999649790273297	0.5851633573989813	0.8065751195248643	0.9017093465542306	0.7672604907244827	0.7444293399003712	0.7698433150590661	0.8688404745146026	0.7502622916514572	0.4649822798836056	0.8594955674868318	0.5399901736407344	0.4708518871668774	0.5252592834154649	0.841279032406589	0.8274413435958843	0.6590224092404863	0.6747005981081379	0.7211791302557705	0.7045323096406351	0.8368285731352453
2nd Main Isoform / Main											0.3487250714378167	2.7141359638959695e-05	0.16546875469656439	0.8248699908228816	0.15733532419932636	0.12588334739448478	0.09082352596170894	0.1254347684092783	0.1427442546858051	0.1698592511961117	0.17743084112149532	0.18626532245734895	0.17903475502853405	0.675263964967424	0.9719668786193066	3.502219894705621e-05	0.6406888658782495	0.13593303893705166	0.08591758100620162	0.15073412331864208	0.22486576536169667	0.21261171006630036	0.1464578181083344	0.19779498534851958	0.7366287096383056	0.1634711387135532	0.8518475542574364	0.6322740173450372	0.9038151669919927	0.18863931254710312	0.1976635638771224	0.37462003065179295	0.25295858230670243	0.1990659399523261	0.25913093102886026	0.1384335118618269

ENSMUSG00000033730.3	ENSMUST00000035908.1	Egr3	chr14:70077444-70080157	70077444	70080157	1416	18	18	18	18	0.0315618	0.0965969	0.128676	0.319163	0.357829	0.829138	2.09206	3.12362	4.37738	5.41438	5.51859	4.93428	0.163544	0.269061	0.359307	0.203246	0.351961	0.846547	2.00646	4.4038	7.63986	7.27399	4.69112	4.41907	0.0973339	0.373216	0.197181	0.0688882	0.481284	0.818356	1.88904	3.36041	3.90864	4.52097	2.24166	1.41568
Total_FPKM							18	18	18	18	0.0315618	0.0965969	0.128676	0.319163	0.357829	0.829138	2.09206	3.12362	4.37738	5.41438	5.51859	4.93428	0.163544	0.269061	0.359307	0.203246	0.351961	0.846547	2.00646	4.4038	7.63986	7.27399	4.69112	4.41907	0.0973339	0.373216	0.197181	0.0688882	0.481284	0.818356	1.88904	3.36041	3.90864	4.52097	2.24166	1.41568
Main Isoform FPKM											0.0315618	0.0965969	0.128676	0.319163	0.357829	0.829138	2.09206	3.12362	4.37738	5.41438	5.51859	4.93428	0.163544	0.269061	0.359307	0.203246	0.351961	0.846547	2.00646	4.4038	7.63986	7.27399	4.69112	4.41907	0.0973339	0.373216	0.197181	0.0688882	0.481284	0.818356	1.88904	3.36041	3.90864	4.52097	2.24166	1.41568
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000024772.9	ENSMUST00000025684.3	Ehd1	chr19:6276724-6300096	6276724	6300096	3353	36	36	36	14	104.065	89.2789	111.192	106.379	94.3628	88.2705	94.6504	109.048	145.408	175.96	229.989	267.62	110.263	70.0291	70.5197	73.3761	80.8793	118.023	106.064	122.987	180.801	198.253	231.425	294.969	82.1614	96.7306	90.4907	90.0141	82.0779	92.3356	87.6238	130.055	143.382	185.648	203.418	225.243
ENSMUSG00000024772.9	ENSMUST00000165797.1	Ehd1	chr19:6276924-6281392	6276924	6281392	629	36	14	0	0	38.0758	29.107	40.7786	44.1844	44.2049	29.0734	37.7039	42.8291	36.3978	51.5689	71.8018	93.7702	34.6906	19.7964	27.9144	28.0635	27.4945	42.6165	34.0617	31.8327	42.5006	36.5536	46.5719	63.2157	28.3947	34.8875	27.6009	29.2615	31.0774	32.069	34.206	27.821	32.4922	47.5977	47.2073	60.9709
