transcript_id	gene_id	gene_symbol	locaus	TSS	TES	length	Nb_samples_over_10%	Nb_samples_over_25%	Nb_samples_over_50%	Nb_samples_over_75%	cytoplasmic.Naive.000.b1	cytoplasmic.Naive.010.b1	cytoplasmic.Naive.015.b1	cytoplasmic.Naive.020.b1	cytoplasmic.Naive.025.b1	cytoplasmic.Naive.030.b1	cytoplasmic.Naive.035.b1	cytoplasmic.Naive.040.b1	cytoplasmic.Naive.050.b1	cytoplasmic.Naive.060.b1	cytoplasmic.Naive.090.b1	cytoplasmic.Naive.120.b1	cytoplasmic.Naive.000.b2	cytoplasmic.Naive.010.b2	cytoplasmic.Naive.015.b2	cytoplasmic.Naive.020.b2	cytoplasmic.Naive.025.b2	cytoplasmic.Naive.030.b2	cytoplasmic.Naive.040.b2	cytoplasmic.Naive.050.b2	cytoplasmic.Naive.060.b2	cytoplasmic.Naive.075.b2	cytoplasmic.Naive.090.b2	cytoplasmic.Naive.120.b2	cytoplasmic.Naive.000.b3	cytoplasmic.Naive.010.b3	cytoplasmic.Naive.015.b3	cytoplasmic.Naive.020.b3	cytoplasmic.Naive.025.b3	cytoplasmic.Naive.030.b3	cytoplasmic.Naive.040.b3	cytoplasmic.Naive.050.b3	cytoplasmic.Naive.060.b3	cytoplasmic.Naive.075.b3	cytoplasmic.Naive.090.b3	cytoplasmic.Naive.120.b3
ENSMUSG00000030203.17	ENSMUST00000203452.2	Dusp16	chr6:134718921-134743826	134743826	134718921	553	0	0	0	0	8.10825e-06	6.38971e-32	1.04131e-96	0	8.06495e-88	1.45571e-39	5.74097e-43	7.03194e-65	5.89554e-110	3.23124e-88	1.12943e-103	3.6702e-163	5.444e-277	1.63392e-91	1.10437e-72	2.45314e-89	9.96202e-80	1.44052e-46	4.06047e-73	3.02208e-118	0.0598074	3.77589e-113	3.50009e-91	2.65047e-84	8.35008e-49	1.47623e-94	1.134e-96	3.43763e-75	8.34476e-89	4.10368e-267	8.39971e-62	2.95441e-235	0.0509552	3.49492e-90	0.0632254	1.72653e-76
ENSMUSG00000030203.17	ENSMUST00000148926.1	Dusp16	chr6:134720578-134758720	134758720	134720578	579	2	0	0	0	0.0160376	2.25248e-69	6.56943e-164	0	0.101964	0.168816	0.106252	0.119314	1.3147	0.723047	1.33012	1.04284	2.7063e-266	1.01562e-88	8.72795e-59	0.330022	0.0639361	0.279114	0.0938373	0.20192	1.14281	1.20277	1.31522	0.891457	1.83333e-100	4.62723e-47	6.5266e-99	1.69141e-79	0.263611	7.76496e-247	0.115071	0.322349	0.555674	0.575415	0.529693	0.584328
ENSMUSG00000030203.17	ENSMUST00000149776.2	Dusp16	chr6:134737495-134791334	134791334	134737495	3305	0	0	0	0	1.88822e-46	0.0480637	0.0495546	0.0159786	0.0219738	0.166409	0.252753	0.166019	0.2116	0.371778	0.283205	0.736503	0.0116376	0.0157968	0.00937165	0.0343408	0.0275902	0.00912369	0.0579769	0.430243	0.279775	0.341617	0.51687	0.32838	0.0423847	0.0390244	0.052799	0.0994087	0.0868837	0.125792	0.344071	0.351885	0.22741	0.432752	0.492113	0.737501
Total_FPKM							36	36	36	36	3.02143846962	2.540921597	2.417678803319	2.71240541	2.4745334850000003	2.7205850000442573	3.288309000032144	3.3783850000005717	9.787561000000002	13.032865000000047	23.06594613627	24.526077199999996	2.6683867699999997	2.6928778000003315	3.0412378015601447	3.257598913446	2.5874686435351686	3.5479218899999996	4.3297352	8.530123000000382	16.449854800160878	19.20783500339434	22.738928718	23.8406073	2.410440700413793	2.4290959182027434	2.5653095999999995	2.4334017	2.924556400000001	2.35780485	3.4850680000053402	7.536932	10.669442500000002	14.403880100000318	15.3186854352856	18.4416633733707
Main Isoform FPKM											2.33542	2.21294	2.23098	2.69246	1.91816	1.77599	2.06847	2.45503	7.4769	10.6997	20.037	18.6054	2.65183	2.16168	2.00381	2.47041	2.24901	2.52101	3.53919	6.63623	13.7639	15.5615	17.3141	18.3149	1.93363	2.39006	2.00012	1.92082	2.01738	2.23175	2.75721	6.48434	9.23286	11.3861	10.7912	13.4503
2nd Main Isoform FPKM											0.59465	0.189316	0.137131	0.0159786	0.371287	0.60937	0.605874	0.439522	1.3147	1.23834	1.41562	4.03784	0.0116376	0.515401	1.02805	0.353885	0.246932	0.602302	0.638731	1.26173	1.16453	1.87687	3.51617	3.9701	0.434426	0.0390244	0.472622	0.413173	0.472343	0.125792	0.344071	0.351885	0.555674	1.96882	3.33746	3.58411
Main Isoform/Total											0.7729497136818149	0.8709202214711232	0.9227776646497876	0.992646597029166	0.775160252074746	0.6527971006129597	0.6290375995625047	0.7266874556924638	0.7639186105711114	0.820978349733536	0.8686832043057995	0.758596649936338	0.993795213577678	0.8027397307073251	0.6588797492166026	0.7583530279934664	0.8691931419610388	0.7105596115589795	0.8174148848640905	0.7779758861624508	0.8367186316966998	0.8101641854612989	0.7614298903313884	0.7682228799599414	0.8021894086289115	0.9839298572319757	0.7796797704261507	0.7893559045347918	0.689807178962252	0.9465371996329551	0.7911495557606839	0.8603421126792706	0.8653554297705807	0.7904883906940984	0.70444686951683	0.7293431035847827
2nd Main Isoform / Main											0.2546222949191152	0.08554954043037769	0.06146670969708379	0.005934572844164815	0.19356414480543851	0.343115670696344	0.2929092517657979	0.17902917683286967	0.17583490484024128	0.11573595521369757	0.07065029695064132	0.21702516473711933	0.004388516609284909	0.23842613152733058	0.5130476442377271	0.14324950109495993	0.1097958657364796	0.2389129753551156	0.18047378072383796	0.19012752722554824	0.08460756035716621	0.12060983838318928	0.20308130367734967	0.2167688603268377	0.22466862843460228	0.01632779093411881	0.23629682219066855	0.21510240418154747	0.23413685076683619	0.05636473619357007	0.12478955175702974	0.05426689532010968	0.06018438490348602	0.17291434292690208	0.30927607680332125	0.2664706363426838

ENSMUSG00000027368.6	ENSMUST00000028846.6	Dusp2	chr2:127336158-127338376	127336158	127338376	1617	36	36	36	34	5.45054	4.7432	41.568	131.503	250.867	377.777	417.114	403.921	270.687	211.952	216.907	187.715	4.06708	6.67149	10.8627	49.3373	138.23	220.265	386.736	218.35	207.808	147.864	184.002	209.988	4.02229	6.96587	22.7086	54.7762	117.429	250.841	335.457	206.027	133.449	109.588	138.737	192.319
ENSMUSG00000027368.6	ENSMUST00000146479.1	Dusp2	chr2:127336609-127337504	127336609	127337504	756	6	2	0	0	2.96679e-11	1.59779	14.5346	6.23336	7.12491	10.3719	6.21015	3.84804	1.5583	3.41745	2.32582	9.80119	0.149326	0.501576	1.11391	4.10281	6.86374	3.45634	2.99021	3.31458	1.99986	2.24823	4.53242	4.05006	0.449079	0.513043	4.9223	6.4509	13.9564	10.9533	8.76235	5.18818	2.47443	4.77564	9.02002	9.05072
Total_FPKM							36	36	36	36	5.450540000029668	6.34099	56.102599999999995	137.73636	257.99190999999996	388.14889999999997	423.32415	407.76904	272.2453	215.36945	219.23282	197.51619	4.216406	7.173066	11.97661	53.44011	145.09374	223.72134	389.72621	221.66458	209.80786	150.11223	188.53442	214.03806	4.471369	7.4789129999999995	27.6309	61.2271	131.3854	261.7943	344.21935	211.21517999999998	135.92343000000002	114.36363999999999	147.75701999999998	201.36972
Main Isoform FPKM											5.45054	4.7432	41.568	131.503	250.867	377.777	417.114	403.921	270.687	211.952	216.907	187.715	4.06708	6.67149	10.8627	49.3373	138.23	220.265	386.736	218.35	207.808	147.864	184.002	209.988	4.02229	6.96587	22.7086	54.7762	117.429	250.841	335.457	206.027	133.449	109.588	138.737	192.319
2nd Main Isoform FPKM											2.96679e-11	1.59779	14.5346	6.23336	7.12491	10.3719	6.21015	3.84804	1.5583	3.41745	2.32582	9.80119	0.149326	0.501576	1.11391	4.10281	6.86374	3.45634	2.99021	3.31458	1.99986	2.24823	4.53242	4.05006	0.449079	0.513043	4.9223	6.4509	13.9564	10.9533	8.76235	5.18818	2.47443	4.77564	9.02002	9.05072
Main Isoform/Total											0.9999999999945569	0.7480219965652052	0.7409282279252655	0.95474426651031	0.97238320379891	0.9732785536684505	0.9853300360964523	0.9905631874357111	0.9942761178980869	0.9841321505905317	0.9893910957310132	0.9503777892840076	0.9645845300476281	0.9300750892296265	0.9069928802891636	0.9232260188087188	0.9526944442951156	0.9845506914986294	0.9923274085158399	0.9850468667569713	0.9904681359411415	0.98502300578707	0.9759597213071226	0.9810778512942978	0.89956565875015	0.9314013948283661	0.821855241776417	0.8946397918568739	0.8937751074320281	0.9581606627799001	0.9745442840444617	0.975436519288055	0.9817954123141241	0.958241622949392	0.9389536957364192	0.9550542156983681
2nd Main Isoform / Main											5.443112058621715e-12	0.33685908247596563	0.34965839107005386	0.04740089579705407	0.028401144829730496	0.027455085936941636	0.014888375839698499	0.00952671438226782	0.005756833538367191	0.016123697818373972	0.010722659941818383	0.05221314226353781	0.03671577642928096	0.0751820058187901	0.10254448709805113	0.08315838118421559	0.0496544888953194	0.01569173495562164	0.007731915311737205	0.015180123654682848	0.009623594856790884	0.015204715143645511	0.02463244964728644	0.01928710212012115	0.11164759378364067	0.07365095817177181	0.2167592894321975	0.11776830083138297	0.11884968789651619	0.04366630654478335	0.026120635431664863	0.025182039247283124	0.018542139693815612	0.04357812899222543	0.06501524467157284	0.04706097681456331

ENSMUSG00000031530.6	ENSMUST00000033930.4	Dusp4	chr8:34807296-34819894	34807296	34819894	2740	36	36	36	36	3.92917	4.13704	5.37183	7.44829	9.9484	16.2477	24.5305	25.2413	52.0982	58.2269	53.2335	21.4182	4.99267	4.12091	5.44246	4.9471	7.18893	11.614	26.6326	38.89	44.2406	50.0419	40.1804	16.2314	3.23702	5.10153	2.98977	3.39309	7.65957	9.34269	19.7088	31.9616	53.4423	45.0447	38.0079	13.9538
Total_FPKM							36	36	36	36	3.92917	4.13704	5.37183	7.44829	9.9484	16.2477	24.5305	25.2413	52.0982	58.2269	53.2335	21.4182	4.99267	4.12091	5.44246	4.9471	7.18893	11.614	26.6326	38.89	44.2406	50.0419	40.1804	16.2314	3.23702	5.10153	2.98977	3.39309	7.65957	9.34269	19.7088	31.9616	53.4423	45.0447	38.0079	13.9538
Main Isoform FPKM											3.92917	4.13704	5.37183	7.44829	9.9484	16.2477	24.5305	25.2413	52.0982	58.2269	53.2335	21.4182	4.99267	4.12091	5.44246	4.9471	7.18893	11.614	26.6326	38.89	44.2406	50.0419	40.1804	16.2314	3.23702	5.10153	2.98977	3.39309	7.65957	9.34269	19.7088	31.9616	53.4423	45.0447	38.0079	13.9538
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000034765.6	ENSMUST00000038287.6	Dusp5	chr19:53529108-53542431	53529108	53542431	2473	36	36	36	36	2.46997	3.36912	6.09124	12.539	25.0376	27.6383	30.2284	41.4026	67.893	90.2326	61.2743	20.5961	2.21659	2.73804	4.05486	8.98586	16.1945	26.0775	56.7531	59.2991	121.05	105.629	73.7268	18.2815	2.78638	4.17751	7.62838	19.1468	31.3542	45.7705	65.4858	97.2564	118.612	116.387	82.5216	19.7377
Total_FPKM							36	36	36	36	2.46997	3.36912	6.09124	12.539	25.0376	27.6383	30.2284	41.4026	67.893	90.2326	61.2743	20.5961	2.21659	2.73804	4.05486	8.98586	16.1945	26.0775	56.7531	59.2991	121.05	105.629	73.7268	18.2815	2.78638	4.17751	7.62838	19.1468	31.3542	45.7705	65.4858	97.2564	118.612	116.387	82.5216	19.7377
Main Isoform FPKM											2.46997	3.36912	6.09124	12.539	25.0376	27.6383	30.2284	41.4026	67.893	90.2326	61.2743	20.5961	2.21659	2.73804	4.05486	8.98586	16.1945	26.0775	56.7531	59.2991	121.05	105.629	73.7268	18.2815	2.78638	4.17751	7.62838	19.1468	31.3542	45.7705	65.4858	97.2564	118.612	116.387	82.5216	19.7377
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000037887.11	ENSMUST00000039926.9	Dusp8	chr7:142079489-142095272	142095272	142079489	4804	21	21	21	19	0.585913	0.432085	0.403023	0.759449	1.05718	2.10273	3.19695	4.24723	8.10378	8.23155	2.58616	1.21683	0.605174	0.594409	0.755769	0.678753	0.869538	1.37393	5.10427	7.84329	8.85128	6.77753	1.86538	0.476303	0.5672	0.513106	0.657269	0.730283	1.2598	1.93037	4.56484	6.81059	8.47927	6.23015	2.45165	0.453591
ENSMUSG00000037887.11	ENSMUST00000143661.1	Dusp8	chr7:142083593-142095843	142095843	142083593	853	9	2	0	0	0.0437791	6.77437e-07	3.83295e-06	8.62648e-05	2.46167e-05	7.27312e-06	6.38855e-05	7.61514e-05	0.921703	0.484392	0.277688	0.656462	1.35282e-05	0.166943	0.0528726	0.173752	0.00697757	0.106195	0.508303	1.22487e-05	1.06332	0.889805	0.634486	0.146923	0.00189351	0.108955	0.106164	6.83065e-07	0.173575	0.0365563	4.80328e-05	1.16398	0.995617	0.534469	0.417952	0.535086
Total_FPKM							21	21	21	21	0.6296921	0.432085677437	0.40302683295	0.7595352648	1.0572046167	2.1027372731200002	3.1970138855	4.2473061514	9.025483000000001	8.715942	2.863848	1.8732920000000002	0.6051875282	0.761352	0.8086416000000001	0.8525050000000001	0.87651557	1.4801250000000001	5.612572999999999	7.8433022487	9.9146	7.667335	2.499866	0.623226	0.5690935100000001	0.622061	0.763433	0.730283683065	1.433375	1.9669263	4.5648880328	7.97457	9.474886999999999	6.764619	2.869602	0.988677
Main Isoform FPKM											0.585913	0.432085	0.403023	0.759449	1.05718	2.10273	3.19695	4.24723	8.10378	8.23155	2.58616	1.21683	0.605174	0.594409	0.755769	0.678753	0.869538	1.37393	5.10427	7.84329	8.85128	6.77753	1.86538	0.476303	0.5672	0.513106	0.657269	0.730283	1.2598	1.93037	4.56484	6.81059	8.47927	6.23015	2.45165	0.535086
2nd Main Isoform FPKM											0.0437791	6.77437e-07	3.83295e-06	8.62648e-05	2.46167e-05	7.27312e-06	6.38855e-05	7.61514e-05	0.921703	0.484392	0.277688	0.656462	1.35282e-05	0.166943	0.0528726	0.173752	0.00697757	0.106195	0.508303	1.22487e-05	1.06332	0.889805	0.634486	0.146923	0.00189351	0.108955	0.106164	6.83065e-07	0.173575	0.0365563	4.80328e-05	1.16398	0.995617	0.534469	0.417952	0.453591
Main Isoform/Total											0.9304753863038778	0.99999843216974	0.999990489591048	0.9998864242333466	0.999976715292753	0.9999965411180498	0.9999800171340232	0.9999820706590753	0.8978777091486405	0.9444245957579801	0.9030367533472448	0.6495677128819212	0.9999776462676945	0.7807282308314681	0.9346155330124	0.7961865326303071	0.9920394226425436	0.9282526813613715	0.9094349418706893	0.9999984383236026	0.8927521029592721	0.8839485949159649	0.7461919958909798	0.7642540587202716	0.9966727612128277	0.8248483669607964	0.860938680932053	0.9999990646580009	0.8789046830034011	0.9814145044478789	0.9999894777703956	0.8540385249612206	0.8949204354627133	0.9209905243739522	0.8543519275495347	0.5412141680245418
2nd Main Isoform / Main											0.07471945493614239	1.5678327180994482e-06	9.510499400778617e-06	0.00011358866757346444	2.3285249437181937e-05	3.458893914102143e-06	1.998326529973881e-05	1.7929662391723547e-05	0.1137374163661896	0.058845782386063375	0.10737464039347913	0.539485384153908	2.2354232006001582e-05	0.28085543792237333	0.06995867784997796	0.2559870821933752	0.00802445666549363	0.07729287518286958	0.09958387781210633	1.561678836304663e-06	0.12013177755081753	0.1312875044448346	0.34013766631999914	0.30846540962370594	0.0033383462623413256	0.2123440380740042	0.1615229076679411	9.35342873926957e-07	0.13777980631846326	0.018937457585851417	1.0522340322990509e-05	0.17090736632215417	0.11741777299225051	0.08578750110350472	0.17047784145371486	0.8476973794866621

ENSMUSG00000046179.17	ENSMUST00000058745.14	E2f8	chr7:48866428-48881041	48881041	48866428	3691	29	29	18	3	0.701238	0.678468	0.568583	0.427058	0.423906	0.801384	0.777986	0.454049	1.39151	2.24386	5.48701	5.06424	0.587746	0.616196	0.862273	0.745844	0.582267	1.21042	0.962774	2.49506	1.97165	3.46814	4.36534	4.9506	0.442522	1.39551	0.592716	0.751947	0.644257	0.52023	1.03895	0.796907	2.5094	3.50576	5.85135	6.13697
ENSMUSG00000046179.17	ENSMUST00000119223.1	E2f8	chr7:48866428-48881596	48881596	48866428	3499	28	25	5	0	0.283688	0.102688	0.595586	0.325635	0.570525	0.000184053	0.638744	1.25001	2.50251	2.31751	5.43858	3.32195	0.55052	0.127569	0.398956	0.310031	0.236918	0.19547	0.88164	0.00269249	2.79203	3.49431	4.31955	3.36612	0.538782	0.545683	0.321743	0.250282	0.708701	0.331936	0.215182	1.34746	1.25372	2.50571	3.60456	4.68334
ENSMUSG00000046179.17	ENSMUST00000151139.1	E2f8	chr7:48872106-48875251	48875251	48872106	598	1	0	0	0	2.95196e-88	1.53693e-24	5.95641e-68	2.96444e-81	1.0082e-191	1.51366e-10	0.0699475	4.54931e-77	2.17434e-37	1.01355e-32	2.2807e-43	3.75954e-41	7.42053e-14	2.03954e-24	8.29845e-47	1.33927e-17	1.82551e-40	8.1234e-46	1.14282e-110	5.32458e-279	1.41274e-42	1.30212e-22	9.48025e-47	1.1343e-53	3.5258e-36	1.36356e-92	1.58281e-136	1.76535e-46	2.16394e-40	0.171743	1.89486e-07	1.05398e-98	4.00203e-50	1.85762e-47	0.114184	8.42592e-21
ENSMUSG00000046179.17	ENSMUST00000136142.1	E2f8	chr7:48878832-48881004	48881004	48878832	1913	4	0	0	0	0.0892133	0.0454207	0.0918204	0.0261876	2.13668e-282	0.0610095	0.0389054	0.0182778	0.111129	0.116677	0.0476347	0.0450607	3.00969e-213	0.0323236	1.15857e-192	1.03e-293	0.0148455	0.0177316	6.24395e-280	0.346312	0.0852835	0.0288213	0.0863103	0.0491152	0.0899898	1.39719e-179	0.0628163	2.29754e-164	0.164987	0.0564193	0.160588	0.269552	0.189303	0.467956	0.515839	0.150739
Total_FPKM							29	29	29	29	1.0741393	0.8265766999999999	1.2559893999999998	0.7788806	0.994431	0.8625775531513661	1.5255828999999999	1.7223368	4.005149	4.678047	10.9732247	8.4312507	1.1382660000000742	0.7760886	1.261229	1.055875	0.8340304999999999	1.4236216000000002	1.844414	2.84406449	4.8489635	6.9912713	8.771200299999999	8.3658352	1.0712937999999999	1.9411930000000002	0.9772753000000001	1.002229	1.517945	1.0803283	1.414720189486	2.413919	3.9524229999999996	6.479426	10.085932999999999	10.971048999999999
Main Isoform FPKM											0.701238	0.678468	0.595586	0.427058	0.570525	0.801384	0.777986	1.25001	2.50251	2.31751	5.48701	5.06424	0.587746	0.616196	0.862273	0.745844	0.582267	1.21042	0.962774	2.49506	2.79203	3.49431	4.36534	4.9506	0.538782	1.39551	0.592716	0.751947	0.708701	0.52023	1.03895	1.34746	2.5094	3.50576	5.85135	6.13697
2nd Main Isoform FPKM											0.283688	0.102688	0.568583	0.325635	0.423906	0.0610095	0.638744	0.454049	1.39151	2.24386	5.43858	3.32195	0.55052	0.127569	0.398956	0.310031	0.236918	0.19547	0.88164	0.346312	1.97165	3.46814	4.31955	3.36612	0.442522	0.545683	0.321743	0.250282	0.644257	0.331936	0.215182	0.796907	1.25372	2.50571	3.60456	4.68334
Main Isoform/Total											0.6528371133986067	0.820816749371232	0.47419667713756186	0.5482971330907458	0.5737200469414168	0.9290573317983991	0.5099598324024214	0.7257639736896989	0.6248231963405106	0.4954011791672892	0.5000362382080812	0.6006510991305241	0.5163520653344312	0.7939763578539872	0.6836767946185823	0.7063752811649107	0.6981363391386767	0.8502399795001705	0.5219945196685777	0.8772867172220838	0.575799343509185	0.49981038498677627	0.49769015079954343	0.5917639878920876	0.5029264614431634	0.718892969426533	0.6064984963807025	0.7502746378322719	0.46688186989647185	0.4815480627509249	0.7343855044420298	0.5582043142292679	0.6349016792990022	0.5410602729315838	0.5801496004385515	0.5593785972517304
2nd Main Isoform / Main											0.4045530903915646	0.1513527535565421	0.9546614594701689	0.7625076687475706	0.7430103851715526	0.07613016980623522	0.8210224862658198	0.3632362941096471	0.5560457300869927	0.9682202018545768	0.9911736993371618	0.6559621976841541	0.936663116380205	0.20702666034833073	0.46267945302705754	0.415678077453194	0.4068889358318435	0.1614894003734241	0.9157289249605826	0.13879906695630567	0.7061707789672746	0.992510681651027	0.9895105535880366	0.6799418252333052	0.8213377581285196	0.39102765297274833	0.5428282685130821	0.332845267020149	0.9090674346445115	0.6380562443534591	0.2071148755955532	0.5914142163774806	0.4996094683988204	0.7147408835744603	0.6160219436540286	0.7631355538645294

ENSMUSG00000003206.6	ENSMUST00000003274.6	Ebi3	chr17:55952622-55957021	55952622	55957021	1170	36	36	36	36	42.2979	41.5678	34.0568	39.0079	42.4887	37.1901	43.5312	47.1644	48.5657	52.8758	67.3262	70.7187	39.876	43.9756	42.1055	41.8845	39.667	40.3285	48.7166	41.9272	48.6339	55.3164	66.8929	92.103	30.822	38.3137	27.5991	27.7847	26.8194	28.3936	32.8587	35.7775	43.4207	44.1942	45.4078	65.1723
Total_FPKM							36	36	36	36	42.2979	41.5678	34.0568	39.0079	42.4887	37.1901	43.5312	47.1644	48.5657	52.8758	67.3262	70.7187	39.876	43.9756	42.1055	41.8845	39.667	40.3285	48.7166	41.9272	48.6339	55.3164	66.8929	92.103	30.822	38.3137	27.5991	27.7847	26.8194	28.3936	32.8587	35.7775	43.4207	44.1942	45.4078	65.1723
Main Isoform FPKM											42.2979	41.5678	34.0568	39.0079	42.4887	37.1901	43.5312	47.1644	48.5657	52.8758	67.3262	70.7187	39.876	43.9756	42.1055	41.8845	39.667	40.3285	48.7166	41.9272	48.6339	55.3164	66.8929	92.103	30.822	38.3137	27.5991	27.7847	26.8194	28.3936	32.8587	35.7775	43.4207	44.1942	45.4078	65.1723
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000021367.8	ENSMUST00000021796.8	Edn1	chr13:42301475-42307990	42301475	42307990	2139	13	13	13	13	0	0.0594669	0.0508008	0.202677	0.0939382	0.20993	0.133566	0.392252	1.46989	3.59994	14.4522	20.8725	0.181488	0.0857678	0.0980453	0.0884662	0.0499853	0.179868	0.644765	1.15385	2.91204	9.06081	10.4905	20.1214	0.00888516	0.0365847	0.0588935	0.0543476	0.0445684	0.112229	0.118986	0.566679	1.0496	7.07381	10.0393	21.2679
Total_FPKM							13	13	13	13	0.0	0.0594669	0.0508008	0.202677	0.0939382	0.20993	0.133566	0.392252	1.46989	3.59994	14.4522	20.8725	0.181488	0.0857678	0.0980453	0.0884662	0.0499853	0.179868	0.644765	1.15385	2.91204	9.06081	10.4905	20.1214	0.00888516	0.0365847	0.0588935	0.0543476	0.0445684	0.112229	0.118986	0.566679	1.0496	7.07381	10.0393	21.2679
Main Isoform FPKM											0.0	0.0594669	0.0508008	0.202677	0.0939382	0.20993	0.133566	0.392252	1.46989	3.59994	14.4522	20.8725	0.181488	0.0857678	0.0980453	0.0884662	0.0499853	0.179868	0.644765	1.15385	2.91204	9.06081	10.4905	20.1214	0.00888516	0.0365847	0.0588935	0.0543476	0.0445684	0.112229	0.118986	0.566679	1.0496	7.07381	10.0393	21.2679
Main Isoform/Total											nan	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000022122.14	ENSMUST00000022718.9	Ednrb	chr14:103814624-103844173	103844173	103814624	3878	36	30	15	0	6.42531	6.77698	5.37256	4.08429	6.20898	6.27948	5.44863	6.1813	2.89971	7.63168	6.75239	9.42999	8.14096	5.324	6.46684	5.35449	4.78308	5.71036	4.70296	9.9036	7.06535	5.69562	8.21828	11.1124	8.68144	7.47197	6.67621	6.56619	4.93543	4.52936	4.8012	6.29724	7.52342	10.1564	10.8336	9.55349
ENSMUSG00000022122.14	ENSMUST00000172237.1	Ednrb	chr14:103814625-103843696	103843696	103814625	3989	36	36	21	6	5.40751	4.8125	4.23995	6.35814	5.90263	4.53079	4.82041	6.19766	12.6805	13.4759	28.255	26.8183	2.91833	5.31702	5.53655	5.03696	5.38261	5.73715	7.22229	8.90215	14.5484	26.3868	32.6731	36.5685	4.8529	4.92087	4.4465	6.51783	6.44729	7.06376	7.56402	11.6877	12.523	24.8834	30.3026	35.9953
Total_FPKM							36	36	36	36	11.83282	11.58948	9.61251	10.44243	12.11161	10.81027	10.26904	12.37896	15.580210000000001	21.10758	35.00739	36.24829	11.05929	10.641020000000001	12.00339	10.391449999999999	10.16569	11.44751	11.92525	18.805750000000003	21.61375	32.08242	40.89138	47.6809	13.53434	12.39284	11.122710000000001	13.084019999999999	11.382719999999999	11.593119999999999	12.36522	17.98494	20.046419999999998	35.0398	41.1362	45.54879
