# Program:featureCounts v1.5.1; Command:"featureCounts" "-T" "8" "-s" "2" "-S" "fr" "-p" "-B" "-C" "-P" "-d" "40" "-D" "40000" "-t" "gene" "-g" "gene_id" "-a" "/opt/ngs_indexes/models/mm/mm10/gencode.vM14.annotation.gtf" "-o" "merged_counts_final/chromatin.Naive.b1/D40000/all/all_counts.txt" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.010.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.015.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.020.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.025.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.030.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.035.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.040.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.050.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.060.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.090.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.120.b1.bam" 
Geneid	Chr	Start	End	Strand	Length	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.010.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.015.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.020.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.025.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.030.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.035.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.040.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.050.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.060.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.090.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.120.b1.bam
ENSMUSG00000097237.1	chr5	105401245	105406970	+	5726	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106438.1	chr5	105409367	105415670	+	6304	2	3	1	0	0	0	1	0	1	0	0
ENSMUSG00000070639.5	chr5	105415775	105490074	+	74300	1240	1755	2007	3203	4169	7096	8212	9362	9857	5328	2164
ENSMUSG00000105826.1	chr5	105495470	105497641	+	2172	13	18	16	14	17	13	15	16	9	6	3
ENSMUSG00000054720.12	chr5	105519388	105613018	+	93631	2192	3146	3248	4600	4015	5703	5571	6989	8590	13512	4888
ENSMUSG00000085771.1	chr5	105580440	105581772	+	1333	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046079.16	chr5	105699969	105832436	+	132468	23253	28651	30626	35791	34206	35536	36454	25486	38270	36062	13278
ENSMUSG00000067058.7	chr5	105797321	105797713	-	393	1	0	1	0	1	2	0	3	0	1	0
ENSMUSG00000084878.1	chr5	105814773	105818988	-	4216	1	0	1	0	0	1	0	1	0	0	2
ENSMUSG00000094708.1	chr5	105862701	105863702	-	1002	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105074.1	chr5	105866361	105866826	+	466	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000029290.12	chr5	105876565	105915818	+	39254	3526	4905	3914	2975	1755	1697	1630	2198	2438	2556	1452
ENSMUSG00000105341.1	chr5	105879583	105881844	+	2262	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105129.1	chr5	105980573	105981182	-	610	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095052.1	chr5	106072327	106072433	-	107	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106483.1	chr5	106095091	106103547	+	8457	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105600.1	chr5	106215651	106216801	+	1151	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106669.1	chr5	106272210	106273065	+	856	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105508.1	chr5	106321340	106323217	+	1878	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105531.1	chr5	106351535	106364234	+	12700	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104604.1	chr5	106355362	106355684	-	323	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106594.1	chr5	106364561	106366849	-	2289	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105618.1	chr5	106369012	106370818	+	1807	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034384.11	chr5	106452523	106458166	-	5644	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097018.2	chr5	106465800	106471007	-	5208	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099061.1	chr5	106500894	106574718	-	73825	21	15	9	21	8	10	7	13	12	11	5
ENSMUSG00000098302.1	chr5	106557946	106696571	-	138626	1160	1355	1172	1199	876	890	663	263	119	201	317
ENSMUSG00000101237.1	chr5	106574875	106575387	+	513	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091096.1	chr5	106609098	106609201	+	104	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106142.1	chr5	106610292	106611033	+	742	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049606.16	chr5	106616739	106697287	-	80549	6	0	4	2	2	2	1	0	2	2	5
ENSMUSG00000104706.1	chr5	106652809	106655713	-	2905	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088602.2	chr5	106669999	106670120	+	122	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106301.1	chr5	106738117	106738764	-	648	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043410.16	chr5	106840192	106926321	-	86130	0	4	6	1	0	0	4	1	1	0	0
ENSMUSG00000098703.1	chr5	106879600	106879698	-	99	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067047.4	chr5	106906729	106906980	+	252	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029283.17	chr5	106964322	106984432	+	20111	180	227	145	140	134	153	165	261	198	164	75
ENSMUSG00000106554.1	chr5	107048836	107056042	+	7207	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029287.14	chr5	107106570	107289629	-	183060	206	250	193	237	154	176	123	91	123	466	281
ENSMUSG00000106643.1	chr5	107132118	107135688	-	3571	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105033.1	chr5	107158478	107160571	-	2094	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084218.1	chr5	107241623	107242367	+	745	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106671.1	chr5	107254338	107256504	-	2167	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088429.1	chr5	107302946	107303047	+	102	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029279.15	chr5	107331159	107387058	+	55900	187	244	141	121	61	65	64	47	78	342	316
ENSMUSG00000081798.1	chr5	107381381	107382017	-	637	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106396.1	chr5	107392731	107403480	-	10750	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064554.1	chr5	107401319	107401437	+	119	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033805.12	chr5	107402736	107430035	+	27300	0	2	7	8	2	3	1	0	0	0	2
ENSMUSG00000090558.1	chr5	107404823	107431910	-	27088	0	1	1	1	0	0	0	0	0	0	0
ENSMUSG00000033794.6	chr5	107431549	107435039	+	3491	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110859.1	chr5	107437997	107471639	+	33643	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111375.2	chr5	107437997	107512556	+	74560	322	440	367	360	219	201	125	25	9	72	36
ENSMUSG00000089628.1	chr5	107478526	107479080	-	555	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000044060.20	chr5	107497378	107511207	+	13830	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106631.1	chr5	107507621	107580596	+	72976	71	96	64	75	50	45	55	17	7	2	2
ENSMUSG00000089798.9	chr5	107534709	107551542	+	16834	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029276.13	chr5	107548967	107597888	-	48922	1731	1977	1474	1236	476	425	258	75	117	496	376
ENSMUSG00000033773.14	chr5	107597373	107661838	+	64466	2721	2963	2553	1942	959	641	355	192	206	754	568
ENSMUSG00000085900.1	chr5	107630250	107633850	-	3601	0	0	0	1	1	0	0	0	0	0	1
ENSMUSG00000097035.2	chr5	107659461	107688010	-	28550	22	19	32	11	15	17	3	2	4	14	23
ENSMUSG00000105421.1	chr5	107688171	107689167	+	997	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106333.1	chr5	107698212	107703480	-	5269	0	1	1	0	0	1	0	1	1	0	2
ENSMUSG00000029275.18	chr5	107716657	107726036	-	9380	3	7	4	5	7	4	4	20	29	52	46
ENSMUSG00000090030.1	chr5	107725157	107728801	+	3645	0	0	0	0	0	0	3	1	1	1	0
ENSMUSG00000011831.16	chr5	107744795	107875107	-	130313	8632	10090	8692	8959	5705	6694	5060	2493	2387	4165	2681
ENSMUSG00000106288.1	chr5	107806362	107807707	-	1346	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063447.7	chr5	107830099	107831776	+	1678	0	1	1	0	1	0	1	0	0	0	0
ENSMUSG00000083609.1	chr5	107844390	107844675	+	286	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104748.1	chr5	107868474	107869638	+	1165	7	0	1	0	1	0	0	1	1	1	0
ENSMUSG00000058558.12	chr5	107900502	107909005	+	8504	1156	563	549	324	318	428	434	674	850	956	710
ENSMUSG00000064453.1	chr5	107904555	107904648	+	94	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077222.1	chr5	107905177	107905308	+	132	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077426.1	chr5	107907345	107907476	+	132	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029270.10	chr5	107908053	107987085	-	79033	2981	3381	3223	2593	1263	1175	905	1755	2972	5081	3631
ENSMUSG00000084855.2	chr5	108002260	108002486	+	227	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096920.1	chr5	108055495	108055916	-	422	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029267.17	chr5	108065674	108109004	+	43331	3853	4312	4497	3893	3561	3862	3665	4211	5034	5846	4872
ENSMUSG00000063406.11	chr5	108106366	108132620	-	26255	790	1229	1022	1016	473	568	466	449	444	1737	1011
ENSMUSG00000056531.11	chr5	108132875	108233628	+	100754	288	523	266	367	246	262	275	217	139	105	66
ENSMUSG00000105554.1	chr5	108145226	108146907	-	1682	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105188.1	chr5	108154245	108154830	-	586	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105591.1	chr5	108210959	108211434	-	476	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029265.4	chr5	108268897	108280526	+	11630	658	642	525	441	297	419	407	495	533	2304	1355
ENSMUSG00000106103.1	chr5	108311370	108312749	-	1380	5	3	7	5	8	13	7	1	6	8	4
ENSMUSG00000029263.15	chr5	108312609	108349355	+	36747	1449	1465	1196	1096	885	952	813	817	788	1292	916
ENSMUSG00000104904.1	chr5	108360187	108363885	+	3699	14	14	15	10	12	14	13	6	4	5	1
ENSMUSG00000106304.1	chr5	108364037	108364974	-	938	27	18	14	12	11	11	9	17	14	38	22
ENSMUSG00000105867.2	chr5	108366073	108367922	-	1850	80	29	36	21	25	20	18	27	39	98	259
ENSMUSG00000072769.6	chr5	108367769	108378239	+	10471	1102	806	769	569	460	476	439	410	589	1293	1149
ENSMUSG00000029491.7	chr5	108388391	108432397	+	44007	229	202	262	185	196	123	127	69	71	66	112
ENSMUSG00000050856.16	chr5	108433244	108434448	-	1205	84	41	39	45	51	61	54	55	79	117	195
ENSMUSG00000029490.3	chr5	108441054	108448891	-	7838	1075	735	1186	1053	1415	1357	1361	1564	2148	3376	5231
ENSMUSG00000033623.13	chr5	108461232	108506976	+	45745	3236	2736	2692	1820	1532	1502	1501	3680	4958	7985	6324
ENSMUSG00000060730.8	chr5	108517179	108517532	+	354	0	0	1	0	0	0	0	0	0	1	0
ENSMUSG00000033615.9	chr5	108518554	108550024	-	31471	3	6	6	9	8	19	5	3	6	0	28
ENSMUSG00000105590.1	chr5	108550081	108553354	-	3274	1	5	2	11	4	3	4	1	1	0	11
ENSMUSG00000062234.14	chr5	108569411	108629755	-	60345	14781	13069	13992	11894	9055	8059	6681	7808	9974	14002	10268
ENSMUSG00000105084.1	chr5	108598521	108600626	-	2106	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000013495.15	chr5	108629770	108648782	+	19013	1838	2047	1577	1226	653	591	373	177	146	395	298
ENSMUSG00000004815.12	chr5	108646693	108669672	-	22980	2446	1252	1964	1141	1391	864	649	509	649	988	1603
ENSMUSG00000033540.18	chr5	108660331	108684557	+	24227	3162	2226	2600	1858	1801	1380	1035	795	841	800	679
ENSMUSG00000046959.16	chr5	108669878	108675569	-	5692	6	2	4	4	2	0	2	3	2	0	0
ENSMUSG00000008090.14	chr5	108692382	108706924	+	14543	61	53	66	55	43	37	20	15	24	43	74
ENSMUSG00000055385.12	chr5	108729290	108774982	-	45693	0	0	1	0	0	0	1	0	0	0	0
ENSMUSG00000101762.1	chr5	108763842	108768914	+	5073	0	0	0	0	0	0	0	0	0	1	1
ENSMUSG00000004821.1	chr5	108777235	108795363	-	18129	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090961.1	chr5	108797193	108808754	-	11562	0	0	1	0	0	1	0	1	1	1	1
ENSMUSG00000093756.1	chr5	108821721	108823123	+	1403	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091624.1	chr5	108842947	108852510	-	9564	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093479.1	chr5	108849781	108949255	+	99475	3	0	1	0	1	1	1	2	0	3	3
ENSMUSG00000103580.1	chr5	108864833	108868354	+	3522	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093510.1	chr5	108872655	108892380	-	19726	0	0	1	1	0	1	0	0	0	0	2
ENSMUSG00000105808.1	chr5	108903226	108903449	+	224	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105193.1	chr5	108971677	108972050	+	374	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093725.1	chr5	108972797	108975895	+	3099	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067010.3	chr5	108993412	109006471	-	13060	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093545.1	chr5	109016198	109016915	-	718	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000091450.1	chr5	109046873	109059452	-	12580	0	0	0	0	0	1	1	0	1	0	0
ENSMUSG00000090688.1	chr5	109085849	109097864	-	12016	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091635.1	chr5	109156068	109192107	-	36040	1	0	0	0	2	0	0	1	0	0	1
ENSMUSG00000091059.1	chr5	109215502	109224622	-	9121	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093543.1	chr5	109236544	109238428	+	1885	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091375.1	chr5	109286269	109297556	-	11288	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092080.1	chr5	109330381	109364481	+	34101	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093663.1	chr5	109396330	109402092	+	5763	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091879.1	chr5	109420013	109453387	+	33375	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105303.1	chr5	109473396	109473979	+	584	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093688.1	chr5	109527460	109529470	-	2011	1	0	0	2	0	1	2	2	0	1	0
ENSMUSG00000106028.1	chr5	109551892	109554156	-	2265	82	62	90	72	61	85	81	50	98	69	85
ENSMUSG00000033467.12	chr5	109554709	109558993	-	4285	714	248	553	328	433	397	411	281	579	498	1312
ENSMUSG00000094409.1	chr5	109578019	109578589	-	571	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098393.1	chr5	109599079	109599163	+	85	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072763.2	chr5	109674545	109691041	-	16497	275	293	166	151	42	37	36	4	4	19	14
ENSMUSG00000072762.9	chr5	109735990	109751886	-	15897	672	577	341	241	56	50	37	21	21	90	78
ENSMUSG00000049477.5	chr5	109757525	109757887	-	363	1	1	2	0	1	1	0	0	0	0	1
ENSMUSG00000105471.1	chr5	109769407	109796298	-	26892	392	326	198	106	34	25	28	9	12	68	100
ENSMUSG00000105044.1	chr5	109833501	109834145	-	645	10	7	3	3	0	0	1	0	0	3	4
ENSMUSG00000097140.1	chr5	109886231	109891137	+	4907	239	319	288	291	198	178	154	85	63	53	41
ENSMUSG00000097489.1	chr5	109922649	109923481	-	833	1	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000090015.8	chr5	109923400	109943936	+	20537	820	842	565	493	308	344	320	302	493	1312	796
ENSMUSG00000097863.1	chr5	109995511	109996398	-	888	0	1	0	0	1	0	0	1	0	0	0
ENSMUSG00000066613.14	chr5	109996521	110010411	+	13891	1013	906	754	704	522	515	478	360	375	406	242
ENSMUSG00000090963.2	chr5	110046139	110072513	-	26375	309	235	142	88	30	14	15	19	23	129	102
ENSMUSG00000109771.1	chr5	110076136	110094420	-	18285	12	11	13	8	2	5	2	3	0	3	6
ENSMUSG00000064247.14	chr5	110099969	110105953	+	5985	4	1	2	2	1	0	0	0	0	1	2
ENSMUSG00000033434.15	chr5	110103975	110108197	-	4223	711	203	341	174	168	136	103	202	336	497	1105
ENSMUSG00000023284.15	chr5	110110092	110129794	+	19703	405	351	204	105	27	19	13	14	14	144	97
ENSMUSG00000081865.1	chr5	110118022	110118849	-	828	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014668.15	chr5	110135842	110171972	+	36131	4802	4533	4329	3435	2152	1859	1440	1449	1774	3404	2665
ENSMUSG00000105541.1	chr5	110153487	110154122	-	636	11	5	7	8	5	3	3	2	2	4	2
ENSMUSG00000086247.7	chr5	110154400	110176504	-	22105	277	346	191	194	101	115	112	99	65	43	44
ENSMUSG00000029502.14	chr5	110176701	110226470	+	49770	5193	4176	4546	3159	2136	1362	925	697	811	3726	5897
ENSMUSG00000104720.1	chr5	110206580	110207287	+	708	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104970.1	chr5	110230608	110231201	-	594	1	2	3	1	0	0	0	0	1	2	0
ENSMUSG00000029501.14	chr5	110231004	110256651	+	25648	3378	2728	2205	1518	654	542	377	317	397	2002	2034
ENSMUSG00000029500.16	chr5	110259130	110269913	-	10784	565	447	381	239	107	125	114	190	215	469	252
ENSMUSG00000097367.1	chr5	110259163	110269847	+	10685	47	67	69	32	15	7	7	5	4	11	15
ENSMUSG00000087439.1	chr5	110262161	110277267	+	15107	0	0	1	0	0	0	0	5	0	0	1
ENSMUSG00000029499.11	chr5	110274282	110286186	-	11905	21	23	18	12	3	1	4	0	2	23	32
ENSMUSG00000007080.14	chr5	110286306	110337474	+	51169	229	281	158	187	173	113	125	86	51	63	43
ENSMUSG00000087722.1	chr5	110328032	110328183	+	152	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081256.1	chr5	110328204	110328522	+	319	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085606.1	chr5	110331206	110333203	-	1998	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000029503.16	chr5	110339812	110343212	-	3401	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000072754.9	chr5	110344730	110356094	+	11365	0	0	0	1	0	0	1	0	0	0	0
ENSMUSG00000043323.16	chr5	110361754	110448503	-	86750	5549	5076	6248	5572	5705	5006	4010	2191	1872	2100	2345
ENSMUSG00000097904.1	chr5	110385835	110388073	+	2239	3	0	3	1	0	1	0	0	0	0	2
ENSMUSG00000105482.1	chr5	110447989	110449946	+	1958	6	0	2	0	2	0	0	0	0	0	0
ENSMUSG00000105603.1	chr5	110480755	110482201	-	1447	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048215.14	chr5	110514923	110525980	+	11058	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033316.14	chr5	110544355	110621380	+	77026	9	14	12	1	1	0	3	0	1	1	0
ENSMUSG00000033294.11	chr5	110648418	110653417	-	5000	155	56	71	26	38	21	12	25	18	177	433
ENSMUSG00000029504.5	chr5	110653451	110660496	+	7046	521	212	297	190	141	64	63	38	69	207	354
ENSMUSG00000105161.1	chr5	110661392	110662998	+	1607	51	23	31	14	8	3	4	5	2	13	13
ENSMUSG00000029505.17	chr5	110664373	110770717	-	106345	10849	9166	11463	9477	10076	8678	7506	6415	7429	12877	17609
ENSMUSG00000099284.1	chr5	110666075	110666141	-	67	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095178.1	chr5	110677124	110677230	-	107	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077254.1	chr5	110692049	110692181	-	133	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096238.1	chr5	110757085	110757191	+	107	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000086401.1	chr5	110770949	110779260	+	8312	49	58	33	23	29	21	21	14	17	32	27
ENSMUSG00000029507.16	chr5	110773667	110780659	-	6993	279	158	232	197	263	202	179	175	148	132	151
ENSMUSG00000097152.1	chr5	110779882	110781127	+	1246	5	0	1	1	1	2	0	0	1	0	0
ENSMUSG00000029512.11	chr5	110784488	110810097	-	25610	3131	2358	3334	2489	2851	1692	1315	615	514	344	566
ENSMUSG00000043510.12	chr5	110829070	110839777	-	10708	527	321	157	63	42	36	28	37	45	61	38
ENSMUSG00000029521.7	chr5	110839979	110874145	+	34167	1667	1477	1269	704	312	216	149	75	75	82	70
ENSMUSG00000104602.1	chr5	110876603	110877273	+	671	1	9	4	2	0	1	1	0	0	0	0
ENSMUSG00000033209.17	chr5	110879803	111289780	+	409978	2924	3802	3569	3972	3616	3786	3460	2633	2008	1275	648
ENSMUSG00000081104.1	chr5	110905244	110905741	+	498	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105112.1	chr5	110978665	110979217	+	553	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076163.1	chr5	111004144	111004252	+	109	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083771.1	chr5	111008480	111008846	-	367	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105890.1	chr5	111028552	111029285	+	734	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106153.1	chr5	111158311	111160688	+	2378	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105027.1	chr5	111197140	111197679	+	540	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099130.1	chr5	111274984	111275094	-	111	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106374.1	chr5	111329738	111330544	-	807	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099219.1	chr5	111330473	111330632	-	160	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050017.11	chr5	111330763	111388359	+	57597	4877	4661	5263	4029	3509	3113	2565	3978	4128	4531	3648
ENSMUSG00000104559.1	chr5	111387515	111388289	-	775	1	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000070576.4	chr5	111417362	111457033	+	39672	9	11	8	4	3	4	3	6	7	1	16
ENSMUSG00000106560.1	chr5	111423589	111425710	+	2122	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052848.7	chr5	111581422	111604932	+	23511	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104833.1	chr5	111593616	111594284	+	669	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096949.1	chr5	111733924	111734574	+	651	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085271.7	chr5	111734284	111761725	-	27442	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085919.1	chr5	111742849	111748176	+	5328	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105376.4	chr5	111791555	111805689	+	14135	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106060.1	chr5	111939804	111944235	-	4432	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104538.1	chr5	112156237	112165244	+	9008	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101683.6	chr5	112206763	112210004	+	3242	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097767.8	chr5	112213228	112229395	-	16168	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000097986.2	chr5	112215461	112233720	+	18260	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098395.1	chr5	112215507	112215867	-	361	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099235.1	chr5	112216740	112216813	-	74	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098599.1	chr5	112217318	112217467	-	150	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099010.1	chr5	112228608	112228742	-	135	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066975.12	chr5	112246493	112252518	-	6026	45	17	25	19	25	27	22	27	31	10	19
ENSMUSG00000029343.17	chr5	112255815	112269585	+	13771	2	4	1	1	4	1	1	3	2	1	0
ENSMUSG00000029344.14	chr5	112276691	112315361	+	38671	5521	5780	7223	5782	4229	2954	2562	2964	2722	2796	3383
ENSMUSG00000029345.13	chr5	112326358	112338073	+	11716	945	459	544	329	360	363	381	378	490	405	593
ENSMUSG00000029346.12	chr5	112337392	112343040	-	5649	422	338	324	155	117	79	68	83	74	282	244
ENSMUSG00000042328.13	chr5	112343083	112378414	+	35332	1917	1248	1622	1046	1132	843	694	696	656	548	494
ENSMUSG00000051503.2	chr5	112353801	112356033	-	2233	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105368.1	chr5	112367212	112368472	+	1261	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104885.1	chr5	112372585	112372951	-	367	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093637.1	chr5	112374369	112377639	-	3271	2	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000029348.11	chr5	112384354	112394866	-	10513	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058153.15	chr5	112419151	112577185	-	158035	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072722.2	chr5	112449426	112451738	+	2313	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098027.1	chr5	112582645	112583371	+	727	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097962.7	chr5	112582936	112589996	-	7061	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105735.1	chr5	112640335	112641635	+	1301	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105152.1	chr5	112649367	112652112	+	2746	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104807.1	chr5	112675375	112680587	+	5213	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072720.9	chr5	112688876	112896362	-	207487	3	5	8	4	7	6	4	7	14	19	49
ENSMUSG00000098230.7	chr5	112793292	112801701	+	8410	0	0	0	0	0	0	0	0	0	0	0
